phrase,order,sentence_id,language
compañía ferroviario privado,noun_adj,es-train-025-s201,es
posición social inferior,noun_adj,es-train-025-s211,es
campeonato nacional ruso,noun_adj,es-train-025-s219,es
empresario hotelero estadounidense,noun_adj,es-train-025-s227,es
tortuga apestoso común,noun_adj,es-train-025-s235,es
pilotos aviador militar,noun_adj,es-train-025-s274,es
movimiento estudiantil secundario,noun_adj,es-train-025-s297,es
federación deportivo nacional,noun_adj,es-train-025-s303,es
creación digital artístico,noun_adj,es-train-025-s334,es
plantar carnívora mediano perenne,noun_adj,es-train-025-s354,es
imagen musical corporativo,noun_adj,es-train-025-s363,es
especie social estudiado,noun_adj,es-train-025-s366,es
aumento impositivo adicional,noun_adj,es-train-025-s416,es
tradición popular escrito,noun_adj,es-train-025-s433,es
educación básico regular,noun_adj,es-train-025-s448,es
político nacionalista vasco,noun_adj,es-train-026-s17,es
escudo triangular grueso,noun_adj,es-train-026-s21,es
título militar bizantino,noun_adj,es-train-026-s30,es
universo paralelo diferente,noun_adj,es-train-026-s41,es
orquesta sinfónica infantil,noun_adj,es-train-026-s46,es
género monotípico perteneciente,noun_adj,es-train-026-s48,es
título nobiliario español,noun_adj,es-train-026-s58,es
cultivo transgénico inseguro,noun_adj,es-train-026-s127,es
cohete antitanque moderno,noun_adj,es-train-026-s171,es
banda sonoro oficial,noun_adj,es-train-026-s186,es
título nobiliario español,noun_adj,es-train-026-s189,es
complejo cultural universitario,noun_adj,es-train-026-s214,es
ámbito lingüístico valenciano,noun_adj,es-train-026-s308,es
línea aéreo alemán,noun_adj,es-train-026-s363,es
código postal nacional,noun_adj,es-train-026-s399,es
hockey femenino mundial,noun_adj,es-train-026-s430,es
vuelo chárter internacional,noun_adj,es-train-026-s439,es
orquídea epífito originario,noun_adj,es-train-026-s442,es
texto fundador vigente,noun_adj,es-train-026-s449,es
agencia federal estadounidense,noun_adj,es-train-026-s476,es
sociedad canario general,noun_adj,es-train-027-s23,es
periodista deportivo español,noun_adj,es-train-027-s77,es
grupo hotelero independiente,noun_adj,es-train-027-s117,es
composición químico diferente,noun_adj,es-train-027-s204,es
primacía política lógica,noun_adj,es-train-027-s219,es
miembro francmasón alguno,noun_adj,es-train-027-s274,es
género monotípico perteneciente,noun_adj,es-train-027-s312,es
revolución social español,noun_adj,es-train-027-s326,es
guerra civil española,noun_adj,es-train-027-s326,es
nuevo sumo pontífice,adj_noun,es-train-027-s352,es
revista brasileño leer,noun_adj,es-train-027-s396,es
control lateral preciso,noun_adj,es-train-027-s409,es
certamen universitario organizado,noun_adj,es-train-027-s475,es
joya renacentista valioso,noun_adj,es-train-028-s9,es
científico francés ganador,noun_adj,es-train-028-s28,es
casa real española,noun_adj,es-train-028-s48,es
comunidad autónomo competitivo,noun_adj,es-train-028-s58,es
forma infinitivo distinto,noun_adj,es-train-028-s65,es
señal horario oficial,noun_adj,es-train-028-s75,es
música india tradicional,noun_adj,es-train-028-s116,es
poder público local,noun_adj,es-train-028-s195,es
bolsa delantero superior,noun_adj,es-train-028-s230,es
sección rítmico renovado,noun_adj,es-train-028-s318,es
fútbol americano universitario,noun_adj,es-train-028-s378,es
jefe militar riograndense,noun_adj,es-train-028-s428,es
escusón central ibérico,noun_adj,es-train-028-s444,es
estatus legal claro,noun_adj,es-train-028-s460,es
televisión autonómico siguiente,noun_adj,es-train-029-s18,es
dinosaurio terópodo ornitomimosauriano basal,noun_adj,es-train-029-s32,es
dinosaurio ornitisquio ornitópodo basal,noun_adj,es-train-029-s36,es
ejército expedicionario costarricense,noun_adj,es-train-029-s50,es
norma sanitario vigente,noun_adj,es-train-029-s64,es
helicóptero polivalente bimotor,noun_adj,es-train-029-s78,es
planta fanerógama perteneciente,noun_adj,es-train-029-s88,es
familia palestino católico,noun_adj,es-train-029-s99,es
