phrase,order,sentence_id,language
tension diplomatique sous-jacent,noun_adj,fr-ud-train_09682,fr
circulation aérien public,noun_adj,fr-ud-train_09690,fr
matière premier nécessaire,noun_adj,fr-ud-train_09719,fr
système scolaire français,noun_adj,fr-ud-train_09733,fr
attaque diffus punctiforme,noun_adj,fr-ud-train_09736,fr
type océanique classique,noun_adj,fr-ud-train_09739,fr
palier gouvernemental fédéral,noun_adj,fr-ud-train_09751,fr
division administratif français,noun_adj,fr-ud-train_09777,fr
micro-région statistique hongrois,noun_adj,fr-ud-train_09785,fr
droit social dévolu,noun_adj,fr-ud-train_09847,fr
valeur ajouté industriel,noun_adj,fr-ud-train_09904,fr
écrivain nord-américain juif,noun_adj,fr-ud-train_09908,fr
vin rouge italien,noun_adj,fr-ud-train_09918,fr
économie politique moderne,noun_adj,fr-ud-train_09943,fr
appareil photographique numérique,noun_adj,fr-ud-train_10082,fr
pourtour côtier abrupt,noun_adj,fr-ud-train_10120,fr
analyse chimique environnemental,noun_adj,fr-ud-train_10145,fr
athlète nigérian spécialiste,noun_adj,fr-ud-train_10153,fr
vol orbital habité,noun_adj,fr-ud-train_10201,fr
sépale bleu lancéolé,noun_adj,fr-ud-train_10209,fr
homme politique français,noun_adj,fr-ud-train_10225,fr
film dramatique américain,noun_adj,fr-ud-train_10243,fr
moyenne mensuel proche,noun_adj,fr-ud-train_10332,fr
taux directeur inchangé,noun_adj,fr-ud-train_10395,fr
écrivain politique libéral,noun_adj,fr-ud-train_10396,fr
population adulte sain,noun_adj,fr-ud-train_10416,fr
force naval emblématique,noun_adj,fr-ud-train_10431,fr
marine impérial japonais,noun_adj,fr-ud-train_10436,fr
réseau socio-éducatif viable,noun_adj,fr-ud-train_10465,fr
vin blanc français,noun_adj,fr-ud-train_10473,fr
débit mensuel estival inférieur,noun_adj,fr-ud-train_10502,fr
histoire local anglais,noun_adj,fr-ud-train_10527,fr
structure intercommunal français,noun_adj,fr-ud-train_10535,fr
température minimum moyen,noun_adj,fr-ud-train_10561,fr
film dramatique franco-italien,noun_adj,fr-ud-train_10566,fr
collège privé américain,noun_adj,fr-ud-train_10627,fr
élection législatif régional,noun_adj,fr-ud-train_10668,fr
maître spirituel indien,noun_adj,fr-ud-train_10691,fr
nombreux autre préparation,adj_noun,fr-ud-train_10740,fr
bon premier saison,adj_noun,fr-ud-train_10749,fr
science politique français,noun_adj,fr-ud-train_10758,fr
vie politique américain,noun_adj,fr-ud-train_10763,fr
brique coloré visible,noun_adj,fr-ud-train_10767,fr
site naturel remarquable,noun_adj,fr-ud-train_10798,fr
joueur professionnel suisse,noun_adj,fr-ud-train_10807,fr
enceinte parlementaire français,noun_adj,fr-ud-train_10857,fr
licence exclusif mondial,noun_adj,fr-ud-train_10860,fr
arme factice fidèle,noun_adj,fr-ud-train_10860,fr
conseil national libyen,noun_adj,fr-ud-train_10866,fr
banderille court semblable,noun_adj,fr-ud-train_10884,fr
disque live officiel suivant,noun_adj,fr-ud-train_10889,fr
homme politique ivoirien,noun_adj,fr-ud-train_10957,fr
premier double arbre,adj_noun,fr-ud-train_10961,fr
île corallien inhabité,noun_adj,fr-ud-train_11000,fr
skieur acrobatique autrichien,noun_adj,fr-ud-train_11003,fr
examen physique général,noun_adj,fr-ud-train_11004,fr
tradition philosophique néoplatonicien,noun_adj,fr-ud-train_11007,fr
trame historique semblable,noun_adj,fr-ud-train_11010,fr
série télévisé canadien,noun_adj,fr-ud-train_11086,fr
fête celtique enflammé,noun_adj,fr-ud-train_11139,fr
justicier catholique mercenaire,noun_adj,fr-ud-train_11142,fr
donnée public ouvert,noun_adj,fr-ud-train_11148,fr
constitution impérial postérieur,noun_adj,fr-ud-train_11188,fr
événement mental singulier,noun_adj,fr-ud-train_11191,fr
événement physique différent,noun_adj,fr-ud-train_11191,fr
autre bon critique,adj_noun,fr-ud-train_11194,fr
ville thermal allemand,noun_adj,fr-ud-train_11214,fr
moyen alternatif respectueux,noun_adj,fr-ud-train_11217,fr
exploitation agricole vivrier,noun_adj,fr-ud-train_11237,fr
élément architectural caractéristique,noun_adj,fr-ud-train_11246,fr
facteur humain imprévisible,noun_adj,fr-ud-train_11270,fr
meilleur petit ami,adj_noun,fr-ud-train_11276,fr
puissance démocratique occidental,noun_adj,fr-ud-train_11278,fr
pays arabe précis,noun_adj,fr-ud-train_11298,fr
police secret allemand,noun_adj,fr-ud-train_11300,fr
exposé autobiographique vrai,noun_adj,fr-ud-train_11322,fr
joueur international péruvien,noun_adj,fr-ud-train_11346,fr
accident cardio-vasculaire grave,noun_adj,fr-ud-train_11356,fr
reportage photographique inédit,noun_adj,fr-ud-train_11385,fr
fine bordure orange,noun_adj,fr-ud-train_11417,fr
manifestation culturel important,noun_adj,fr-ud-train_11439,fr
défense antiaérien adverse,noun_adj,fr-ud-train_11455,fr
lieu historique national,noun_adj,fr-ud-train_11476,fr
chaîne sportif régional américain,noun_adj,fr-ud-train_11481,fr
architecture néo-classique caractéristique,noun_adj,fr-ud-train_11538,fr
état physiologique normal,noun_adj,fr-ud-train_11545,fr
ville égyptien proche,noun_adj,fr-ud-train_11551,fr
bon petit resto,adj_noun,fr-ud-train_11559,fr
bureau administratif fonctionnel,noun_adj,fr-ud-train_11577,fr
comité national olympique nauruan,noun_adj,fr-ud-train_11653,fr
connexion électrique rapide,noun_adj,fr-ud-train_11683,fr
église orthodoxe russe,noun_adj,fr-ud-train_11688,fr
jeu télévisé luxembourgeois,noun_adj,fr-ud-train_11697,fr
bande transversal noir,noun_adj,fr-ud-train_11698,fr
personnage médiatique espagnol,noun_adj,fr-ud-train_11726,fr
meilleur premier semaine,adj_noun,fr-ud-train_11738,fr
paradis toulousain abordable,noun_adj,fr-ud-train_11809,fr
domination colonial britannique,noun_adj,fr-ud-train_11819,fr
force armé national,noun_adj,fr-ud-train_11843,fr
professionnel non-soignant polyvalent,noun_adj,fr-ud-train_11861,fr
comité consultatif mixte,noun_adj,fr-ud-train_11881,fr
constat statistique navrant,noun_adj,fr-ud-train_11898,fr
plumage tricolore brun,noun_adj,fr-ud-train_12024,fr
espace économique européen,noun_adj,fr-ud-train_12045,fr
langage acrobatique singulier,noun_adj,fr-ud-train_12057,fr
homme politique néerlandais,noun_adj,fr-ud-train_12078,fr
carrière junior fructueux,noun_adj,fr-ud-train_12138,fr
information magnétique binaire,noun_adj,fr-ud-train_12166,fr
succès commercial important,noun_adj,fr-ud-train_12170,fr
élection législatif français,noun_adj,fr-ud-train_12179,fr
empire grec byzantin,noun_adj,fr-ud-train_12184,fr
restaurant italien sympathique,noun_adj,fr-ud-train_12217,fr
projet contemporain audacieux,noun_adj,fr-ud-train_12261,fr
moine célèbre chinois,noun_adj,fr-ud-train_12263,fr
coalition noir jaune,noun_adj,fr-ud-train_12265,fr
château néogothique allemand,noun_adj,fr-ud-train_12275,fr
service météorologique africain,noun_adj,fr-ud-train_12280,fr
domaine social particulier,noun_adj,fr-ud-train_12296,fr
aide total américain,noun_adj,fr-ud-train_12298,fr
école normal supérieur,noun_adj,fr-ud-train_12308,fr
rame électrique britannique,noun_adj,fr-ud-train_12316,fr
quotidien national turc,noun_adj,fr-ud-train_12322,fr
dimension multiple philosophique,noun_adj,fr-ud-train_12323,fr
système paroissial écossais,noun_adj,fr-ud-train_12336,fr
univers olfactif humain,noun_adj,fr-ud-train_12351,fr
division administratif français,noun_adj,fr-ud-train_12367,fr
assistance mutuel administratif,noun_adj,fr-ud-train_12371,fr
navette spatial américain,noun_adj,fr-ud-train_12402,fr
milieu social différent,noun_adj,fr-ud-train_12423,fr
église catholique romain,noun_adj,fr-ud-train_12432,fr
technique respiratoire énergétique,noun_adj,fr-ud-train_12436,fr
couleur violent rouge,noun_adj,fr-ud-train_12466,fr
flux migratoire subsaharien,noun_adj,fr-ud-train_12471,fr
directeur général adjoint,noun_adj,fr-ud-train_12474,fr
gentilhomme campagnard désargenté,noun_adj,fr-ud-train_12515,fr
remarquable second partie,adj_noun,fr-ud-train_12519,fr
pluviométrie moyen annuel,noun_adj,fr-ud-train_12544,fr
équipe continental professionnel néerlandais,noun_adj,fr-ud-train_12578,fr
télévision satellitaire numérique,noun_adj,fr-ud-train_12579,fr
république socialiste soviétique,noun_adj,fr-ud-train_12590,fr
écologie politique scientifique,noun_adj,fr-ud-train_12591,fr
économie politique critique,noun_adj,fr-ud-train_12591,fr
monde arabe sunnite,noun_adj,fr-ud-train_12614,fr
liaison aérien ministériel,noun_adj,fr-ud-train_12624,fr
réseau ferroviaire hongrois,noun_adj,fr-ud-train_12627,fr
jeune paysan sauvage,noun_adj,fr-ud-train_12647,fr
service militaire obligatoire,noun_adj,fr-ud-train_12650,fr
empreinte digital identifié,noun_adj,fr-ud-train_12654,fr
hélicoptère militaire américain,noun_adj,fr-ud-train_12656,fr
famille aisé religieux,noun_adj,fr-ud-train_12721,fr
circulation aérien public,noun_adj,fr-ud-train_12741,fr
histoire littéraire français,noun_adj,fr-ud-train_12742,fr
monnaie local convertible,noun_adj,fr-ud-train_12767,fr
regard assassin capable,noun_adj,fr-ud-train_12786,fr
exonération fiscal total,noun_adj,fr-ud-train_12787,fr
théologien protestant français,noun_adj,fr-ud-train_12808,fr
annale judiciaire chinois,noun_adj,fr-ud-train_12820,fr
homme politique estonien,noun_adj,fr-ud-train_12836,fr
pension public minimal,noun_adj,fr-ud-train_12844,fr
vrai petit bar,adj_noun,fr-ud-train_12850,fr
série télévisé américain,noun_adj,fr-ud-train_12855,fr
mets raffiné proche,noun_adj,fr-ud-train_12860,fr
débit mensuel minimal,noun_adj,fr-ud-train_12869,fr
débit mensuel maximal,noun_adj,fr-ud-train_12869,fr
psychographie émotionnel minutieux,noun_adj,fr-ud-train_12886,fr
panorama sociologique nuancé,noun_adj,fr-ud-train_12886,fr
joueur australien professionnel,noun_adj,fr-ud-train_12892,fr
filtre actif anti-bruit,noun_adj,fr-ud-train_12925,fr
écrivain juif polonais,noun_adj,fr-ud-train_12949,fr
entraîneur international français,noun_adj,fr-ud-train_13005,fr
série télévisé américain,noun_adj,fr-ud-train_13020,fr
réseau écologique national,noun_adj,fr-ud-train_13028,fr
cheminement piétonnier raide,noun_adj,fr-ud-train_13033,fr
étude supérieur agricole,noun_adj,fr-ud-train_13116,fr
site géothermique important,noun_adj,fr-ud-train_13126,fr
journal digital espagnol,noun_adj,fr-ud-train_13141,fr
train entier direct,noun_adj,fr-ud-train_13142,fr
outil industriel lorrain,noun_adj,fr-ud-train_13171,fr
politique budgétaire commun,noun_adj,fr-ud-train_13190,fr
enjeu stratégique majeur,noun_adj,fr-ud-train_13193,fr
armement puissant capable,noun_adj,fr-ud-train_13201,fr
guérilla anticommuniste moudjahidine,noun_adj,fr-ud-train_13216,fr
ingénieur militaire italien,noun_adj,fr-ud-train_13230,fr
crise nucléaire grave,noun_adj,fr-ud-train_13251,fr
contact chaleureux tendu,noun_adj,fr-ud-train_13256,fr
jeu olympique moderne,noun_adj,fr-ud-train_13264,fr
république arabe syrien,noun_adj,fr-ud-train_13299,fr
relation international tendu,noun_adj,fr-ud-train_13301,fr
expansion démographique significatif,noun_adj,fr-ud-train_13312,fr
société géologique australien,noun_adj,fr-ud-train_13349,fr
débit mensuel moyen,noun_adj,fr-ud-train_13364,fr
cure psychanalytique classique,noun_adj,fr-ud-train_13365,fr
écrivain cubain homosexuel,noun_adj,fr-ud-train_13366,fr
arnm mature compétent,noun_adj,fr-ud-train_13390,fr
opéra bouffe léger,noun_adj,fr-ud-train_13395,fr
attente fondamental conscient,noun_adj,fr-ud-train_13419,fr
autre grand voie,adj_noun,fr-ud-train_13423,fr
dysplasie ventriculaire arythmogène,noun_adj,fr-ud-train_13455,fr
tachycardie ventriculaire polymorphe catécholergique,noun_adj,fr-ud-train_13455,fr
sinus coronaire gauche,noun_adj,fr-ud-train_13455,fr
émission télévisé français,noun_adj,fr-ud-train_13480,fr
ordre administratif baha'i,noun_adj,fr-ud-train_13514,fr
pays frontalier important,noun_adj,fr-ud-train_13532,fr
idéologie colonial français,noun_adj,fr-ud-train_13535,fr
politique colonial français,noun_adj,fr-ud-train_13535,fr
fonds monétaire international,noun_adj,fr-ud-train_13540,fr
couleur rose caractéristique,noun_adj,fr-ud-train_13615,fr
agence spatial européen,noun_adj,fr-ud-train_13620,fr
futur premier ministre,adj_noun,fr-ud-train_13633,fr
homme politique néerlandais,noun_adj,fr-ud-train_13644,fr
expérience militaire limité,noun_adj,fr-ud-train_13690,fr
garde national nicaraguayen,noun_adj,fr-ud-train_13690,fr
tradition artisanal riche,noun_adj,fr-ud-train_13704,fr
câble télégraphique britannique,noun_adj,fr-ud-train_13733,fr
arcature gothique aveugle,noun_adj,fr-ud-train_13794,fr
population légal intermédiaire,noun_adj,fr-ud-train_13805,fr
système universitaire américain,noun_adj,fr-ud-train_13813,fr
presse national anglais,noun_adj,fr-ud-train_13832,fr
solde naturel annuel,noun_adj,fr-ud-train_13856,fr
activité tyrosine kinase intrinsèque,noun_adj,fr-ud-train_13887,fr
action protectionniste occidental,noun_adj,fr-ud-train_13894,fr
extraterrestre boglodite dangereux,noun_adj,fr-ud-train_13895,fr
coureur cycliste néerlandais,noun_adj,fr-ud-train_13923,fr
union astronomique international,noun_adj,fr-ud-train_13925,fr
pays tiers méditerranéen,noun_adj,fr-ud-train_13940,fr
dette public abyssal,noun_adj,fr-ud-train_13969,fr
plante herbacé vivace,noun_adj,fr-ud-train_13975,fr
troisième sixième place,adj_noun,fr-ud-train_13996,fr
patrimoine culturel immatériel,noun_adj,fr-ud-train_14002,fr
nom mixte portugais-espagnol,noun_adj,fr-ud-train_14018,fr
saison typique espagnol,noun_adj,fr-ud-train_14018,fr
politique interventionniste polonais,noun_adj,fr-ud-train_14074,fr
école normal primaire,noun_adj,fr-ud-train_14085,fr
idéologie colonial français,noun_adj,fr-ud-train_14091,fr
importateur potentiel éthiopien,noun_adj,fr-ud-train_14114,fr
république socialiste soviétique,noun_adj,fr-ud-train_14116,fr
alliance coopératif international,noun_adj,fr-ud-train_14143,fr
pays juif conquis,noun_adj,fr-ud-train_14173,fr
réflexe cutané galvanique,noun_adj,fr-ud-train_14208,fr
église grec-catholique ukrainien,noun_adj,fr-ud-train_14245,fr
compagnie aérien national,noun_adj,fr-ud-train_14246,fr
homme politique canadien,noun_adj,fr-ud-train_14257,fr
film dramatique canadien,noun_adj,fr-ud-train_14281,fr
congrès ornithologique international,noun_adj,fr-ud-train_14309,fr
porte-avions nucléaire français,noun_adj,fr-ud-train_14378,fr
théologien protestant français,noun_adj,fr-ud-train_14410,fr
activité magnétique intense,noun_adj,fr-ud-train_14420,fr
culture professionnel gestionnaire,noun_adj,fr-ud-train_14439,fr
manière efficace possible,noun_adj,fr-ud-train_14448,fr
recherche fructueux semblable,noun_adj,fr-ud-train_14469,fr
hammam traditionnel syrien,noun_adj,fr-ud-train_14485,fr
réalité historique indéniable,noun_adj,fr-ud-train_14528,fr
université médical tibétain,noun_adj,fr-ud-train_14532,fr
